%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted)
17124,-147,38.86,-176.9,-104.7,-189.6,-182.6,-191.1,-100.7,-176.9,-127.4,-158.4,-160.4,-26.87,-98.19,-146.7,-133.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,-144,27.36,-164.1,-97.46,-161,-164.1,-178,-92.12,-164.8,-143.3,-163,-166.1,-51.05,-125.5,-156.1,-155.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17126,-136.4,18.25,-148.7,-84.16,-141,-142.6,-158.9,-80.51,-160.1,-142.5,-168,-163,-58.4,-146.6,-157.7,-162.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,-132.7,18.81,-146.7,-83.7,-141.4,-127.7,-146.9,-74.69,-152.9,-135.7,-164.8,-156.6,-54.58,-153.9,-153.5,-154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17128,-118.7,25.66,-141.5,-86.39,-128.7,-117.2,-124.3,-62.87,-145.4,-140.2,-161.8,-156.6,-52.35,-151.6,-156.9,-145.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,-111.1,25.29,-146.6,-82.4,-134.6,-132.2,-124,-55.31,-161.3,-136.7,-173.9,-168.2,-48.92,-141.5,-171,-136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17130,-138.6,18.33,-181,-91.58,-179.5,-169.7,-159.1,-65.34,-184.3,-125.7,-187.1,-178.5,-36,-120.2,-175.1,-118.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17131,-169.9,13.26,-207.6,-110.1,-203.9,-191.6,-181.2,-86.69,-190.1,-136.7,-187.5,-178.2,-20.08,-97.88,-158.3,-98.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17132,-178.6,9.153,-208.6,-133,-196.9,-195.7,-188.2,-111.5,-190.3,-147.2,-186.1,-175.1,-17.67,-94.95,-143.8,-96.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17133,-183.7,4.536,-201.9,-150.5,-190.5,-193.6,-192,-112.7,-185.4,-122.7,-180.7,-168,-28.12,-107.3,-145.1,-109.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17134,-180.7,0.3391,-187.6,-128.9,-180.4,-183.4,-176.7,-86.74,-170.9,-109.3,-165.6,-157,-42.55,-119.4,-148.7,-122.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17135,-164.3,-4.643,-185.2,-100.4,-176.9,-177,-162.6,-77.93,-160.1,-127.1,-156.1,-153.2,-52.75,-125.8,-146.9,-130.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17136,-153.4,0.4332,-196.3,-111.3,-182,-171.6,-162.7,-83,-149.7,-126.5,-148.4,-146.9,-45.11,-120.4,-140.7,-122.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17137,-144.4,15.98,-184.6,-122.5,-167.7,-156.3,-157.9,-77.19,-133.8,-118.1,-129.5,-124,-29.28,-111.5,-129.3,-103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17138,-128.4,20.48,-169.5,-110.7,-148.2,-144.7,-150.1,-80.73,-119.6,-125.2,-111.6,-97.9,-25.51,-112.1,-120.1,-94.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17139,-113,17.89,-172.5,-102.4,-145.5,-138.7,-141,-83.89,-107.9,-120.4,-103,-85.69,-28.03,-115.4,-118.8,-100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17140,-106.1,21.25,-164.9,-104.4,-142.5,-135,-132,-73.41,-104.4,-112.4,-99.93,-86.68,-31.04,-119.4,-116.9,-113.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17141,-113.1,22.82,-153.3,-107.8,-136.9,-143.4,-129.8,-77.41,-112.2,-110.3,-106.1,-96.08,-32.23,-123.4,-113.3,-116.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17142,-127.2,25.05,-155.1,-106.5,-145.7,-154.8,-125.1,-80.74,-125.7,-100.5,-124,-114.4,-22.58,-111.3,-121.2,-104.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17143,-141.4,27.57,-161.3,-104.2,-164.6,-161.2,-128.7,-69.58,-145,-106.5,-144.4,-133.5,-9.323,-87.82,-136.1,-95.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17144,-154.8,25.63,-167.6,-104.1,-173.1,-164.7,-144.6,-74.29,-159.6,-111.1,-156.7,-135.4,4.848,-68.32,-141.4,-84.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17145,-156.1,36.71,-167.4,-101,-168.6,-157,-137.8,-74.89,-158.4,-73.83,-161,-123.1,26.28,-47.54,-140,-62.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17146,-147.6,52.8,-174,-110,-173.4,-149,-122.5,-60.65,-158.5,-50.72,-163.7,-121.1,32.01,-37.33,-141.8,-60.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17147,-152.7,39.52,-198.7,-134.7,-192.3,-164.4,-137.9,-79.5,-173,-81.87,-167,-134.5,9.17,-59.02,-145.5,-86.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17148,-169.9,7.181,-204.9,-144.5,-197.8,-181.4,-155.4,-110.1,-177.3,-113.3,-163.9,-144.2,-14.17,-93.3,-147.2,-106.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17149,-171.7,-13.88,-179.8,-130.8,-172.5,-166,-150,-99.82,-150.5,-128.2,-145.1,-139.7,-30.82,-119.9,-141.6,-115.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17150,-156,-26.71,-153.8,-108.1,-131,-139.3,-148.3,-79.6,-118.5,-145.5,-120.4,-129.2,-50.46,-141.8,-130.2,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17151,-144.1,-33.43,-138.8,-92.83,-102.1,-129.6,-154,-79.48,-105.3,-144.7,-110.9,-125.4,-55.11,-145.3,-133.3,-121.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17152,-143.1,-28.94,-141.8,-104.5,-111.5,-134.3,-156.2,-80.01,-108.5,-131,-122.1,-138,-47.45,-131.3,-157.9,-124.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17153,-155.8,-31.18,-164.7,-126.3,-147.4,-153.3,-164.9,-76.8,-130.2,-126,-139.8,-156.2,-47.62,-121.3,-170.7,-127.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17154,-171.4,-33.38,-174.2,-122.1,-151.1,-165.3,-165.9,-69.84,-146.1,-104.5,-140.2,-151.9,-37.27,-101.5,-153.3,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17155,-160.4,-9.718,-155,-106.1,-115.1,-141.6,-138.2,-55.52,-125.5,-71.4,-114.6,-123.6,-7.324,-66.37,-122.5,-81.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17156,-130.2,17.99,-129.4,-93.63,-92.82,-105.9,-97.36,-39.93,-85.95,-52.87,-67.74,-82.77,29.5,-36.29,-65.74,-38.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17157,-98.47,39.22,-101.7,-61.28,-76.86,-79.04,-64.19,-12.79,-50.42,-23.98,-18.16,-43.72,63.83,-17.96,-5.658,4.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17158,-76.64,58.47,-88.14,-38.32,-61.42,-67.23,-62.23,7.777,-51.81,-11.36,-27.29,-56.36,51.84,-38.3,-35.37,-27.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17159,-105.6,34.12,-121.1,-66.9,-97.92,-95.87,-98,-22.23,-108.7,-61.52,-105,-118.2,-14.17,-101.4,-130.6,-116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17160,-158.3,-18.53,-152,-93.18,-145.4,-136.8,-127.7,-62.33,-151.8,-103.5,-158.8,-148.3,-63.78,-144.4,-174.9,-157.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17161,-165.6,-40.29,-139.1,-86.13,-138.8,-146.6,-138.7,-59.79,-142.8,-98.6,-154.6,-139.3,-75.26,-147.3,-171.4,-147.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17162,-157.4,-47.39,-139,-89.22,-125.2,-145,-151.4,-52.42,-126,-99.11,-134.9,-131.2,-67.96,-135.5,-159.9,-130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17163,-152.1,-42.85,-148.2,-94.12,-120.9,-135.5,-146.4,-61.34,-103.7,-92.18,-105.1,-106.5,-34.43,-108.9,-124.3,-96.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17164,-116,-10.38,-123.8,-87.14,-97.28,-107.5,-133.4,-68.69,-73.48,-70.66,-70.29,-69.73,-0.2782,-87.69,-87.42,-66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17165,-85.14,5.802,-114.3,-92.68,-86.6,-90.38,-140.3,-74.52,-67.37,-78.32,-57.04,-60.61,-1.37,-97.52,-80.09,-72.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17166,-88.62,-1.166,-126.8,-88.94,-95.91,-91.01,-131.7,-65.4,-78.95,-87.9,-65.88,-74.84,-14.88,-112.1,-87.44,-81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17167,-94.46,2.769,-116.6,-66.93,-92.89,-88.8,-103.7,-51.33,-88.02,-75.73,-72.82,-78.83,2.6,-92.57,-83.24,-54.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17168,-92.87,13.5,-116.5,-71.04,-101.2,-93.03,-102.1,-62.02,-99.91,-70.34,-66.96,-65.02,51.82,-36.65,-57.84,-7.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17169,-103.2,23.39,-153.7,-105.4,-147,-124.8,-122.5,-72.25,-127.6,-52.22,-80.21,-69.42,80.17,12.28,-46.56,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17170,-140.5,16.16,-187.1,-128.4,-185.1,-167.4,-146.7,-67.86,-159.5,-25.19,-112,-102.6,55.34,6.789,-70.59,-8.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17171,-174.3,-21.22,-180.8,-116.2,-172,-177.2,-169.2,-71.02,-156.5,-47.53,-109.4,-118.1,11.07,-42.75,-90.65,-45.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17172,-159.1,-47.57,-143,-88.13,-135.6,-147,-162.6,-69.77,-123.8,-89.42,-85.03,-104.7,-17.9,-88.04,-95.77,-73.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17173,-120.4,-38.09,-107.8,-69.42,-108.2,-107.5,-127.4,-54.55,-95.51,-94.4,-73.27,-92.49,-31.91,-109.2,-104.1,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17174,-100.3,-27.13,-87.14,-57.61,-84.95,-81.8,-105.4,-46.8,-69.04,-97.35,-56.33,-84.09,-37.04,-118.6,-103.7,-94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17175,-91.39,-29.46,-79.33,-60.59,-70.52,-72.77,-107.6,-54.82,-49.39,-110.7,-43.34,-74.37,-31.79,-121.8,-98.86,-87.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17176,-83.09,-27.59,-84.8,-75.86,-68.19,-67.66,-113.2,-68.87,-48.7,-107.5,-50.83,-73.02,-26.41,-120.8,-110.8,-94.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17177,-80.7,-25.38,-84.41,-73.66,-67.81,-64.22,-116.9,-78.85,-51.54,-104.3,-54.77,-83.23,-30.91,-116.1,-119.9,-103.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17178,-88.89,-25.95,-79.95,-71.08,-73.02,-79.53,-124.2,-83.3,-57.98,-92.44,-49.59,-88.82,-20.96,-88.56,-99.89,-76.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17179,-105.7,-21.42,-96.03,-93.46,-87.1,-110.4,-137.3,-84.59,-75.02,-69.38,-51.95,-82.62,-3.655,-54.18,-77.61,-43.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17180,-126.1,-36.64,-122.8,-113.2,-105.3,-131.9,-153.4,-85.21,-86.25,-90.5,-63.12,-85.14,-28.94,-66.4,-83.94,-58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17181,-141.8,-73.12,-132,-109.6,-111.4,-128.4,-157.4,-85.73,-83.02,-122.2,-67.68,-93.91,-70.29,-108.8,-93.79,-86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17182,-136.8,-85.66,-110.3,-86.2,-91.74,-105.9,-143.3,-74.66,-70.44,-103.1,-55.7,-84.62,-71.51,-124.3,-80.1,-78.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17183,-110.5,-71.85,-76.6,-58.77,-69.8,-75.91,-118.3,-55.34,-48.33,-83.13,-36.48,-61.01,-45.12,-108.4,-58.2,-53.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17184,-79.59,-47.97,-63.23,-50.6,-61.41,-44.5,-87.02,-47.52,-25.25,-80.31,-24.52,-45.91,-24.13,-89.27,-54.26,-43.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17185,-64.66,-25.23,-61.22,-48.03,-55.2,-34.27,-70.61,-38.85,-23.38,-66.14,-35.97,-62.27,-34.79,-93.18,-77.64,-63.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17186,-83.22,-37.69,-54.57,-36.72,-57.02,-54.07,-82.26,-20.69,-41.4,-65.89,-63.56,-95.26,-58.35,-107.7,-99.54,-79.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17187,-111.1,-62.38,-57.86,-43.2,-64.89,-71.8,-101.3,-24.35,-56.22,-73.17,-75.94,-105.9,-52.21,-101.8,-97.98,-68.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17188,-118,-59.93,-76.17,-69.05,-72.88,-80.33,-119.4,-48.4,-67.48,-69.27,-82.56,-112.2,-54.26,-99.57,-107.2,-75.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17189,-122.6,-60.52,-90.88,-83.33,-92.96,-93.58,-127.7,-48.58,-81.39,-72.51,-100.5,-126.5,-76.16,-109.3,-132,-96.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17190,-129.4,-57.47,-86.25,-78.67,-109.9,-102.1,-108.3,-23.49,-90.66,-55.84,-106.3,-113.1,-53.12,-86.18,-130,-79.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17191,-120,-20.06,-80.5,-63.71,-104.8,-101,-78.74,-9.4,-94.68,-11.59,-95.99,-87.95,-9.26,-43.7,-107.6,-53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17192,-100.3,16.89,-88.92,-48.53,-93.07,-86.24,-53.14,-3.732,-87.46,6.353,-81.23,-74.84,4.187,-25.96,-93.45,-51.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17193,-77.1,31.66,-83.04,-44.56,-84.05,-61.85,-28.3,12.08,-63.31,4.62,-60.72,-55.19,19.01,-20.35,-82.39,-44.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17194,-60.17,36.88,-70.24,-47.97,-73,-55.22,-20.23,20.45,-39.79,16.19,-42.1,-39.61,45.59,-9.52,-65.02,-27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17195,-57.37,38.65,-76.44,-46.65,-59.23,-59.22,-18.31,22.14,-31.66,21.6,-29.91,-36.86,60.16,-6.282,-48.19,-14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17196,-53.05,44.9,-63.61,-34.16,-47.05,-50.32,-1.239,37.01,-34.99,13.53,-26.42,-31.78,60.25,-16.73,-45.68,-12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17197,-49.82,38.49,-40.32,-17.74,-49.77,-49.15,-5.298,33.23,-38.53,-1.284,-33.51,-35.53,42.38,-34.32,-52.57,-23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17198,-64.12,-1.343,-61.4,-23,-65.3,-69.6,-47.6,0.3277,-39.08,-28.04,-38.29,-48.69,18.31,-52.2,-50.45,-28.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17199,-78.42,-37.18,-84.34,-45.97,-71.8,-86.92,-71.89,-10.4,-52.02,-36.46,-45.08,-50.52,29.72,-42.93,-42.92,-6.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17200,-78.01,-19.2,-77.12,-51.74,-78.17,-92.37,-53.88,-2.5,-78.4,0.8494,-63.65,-45.78,86.8,18.51,-39.1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17201,-83.29,29.76,-90.91,-47.54,-106.6,-100.7,-37.29,-9.009,-91.05,42.91,-73.68,-46.42,130.7,76.9,-36.39,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17202,-95.91,43.54,-110.2,-48.63,-125.4,-105.5,-38.66,-7.909,-83.61,41.56,-65.69,-47.11,111.1,60.94,-37.09,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17203,-89.79,17.14,-93.15,-36.83,-104.4,-94.77,-31.62,4.612,-73.98,10.56,-51.13,-36.61,67.28,8.661,-36.84,-6.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17204,-66.87,-0.4688,-69.55,-16.11,-75.72,-72.68,-6.758,12.15,-55.6,-3.719,-28.49,-12.7,53.99,-16.31,-27.79,-6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17205,-44.55,1.261,-51.75,3.055,-62.29,-40.52,21.76,28.39,-23.22,1.026,-7.746,1.418,50.49,-33.42,-30.21,-25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17206,-33.95,-2.117,-32.52,23.04,-53.56,-22.29,28.55,34.93,-15.31,-9.596,-18.41,-22.45,20.1,-68.26,-67.01,-84.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17207,-53.65,-20.77,-26.75,31.11,-49.19,-40.64,2.794,9.755,-44.11,-24.75,-55.42,-68.02,-21.41,-96.64,-116,-126.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17208,-91.39,-54.61,-27.61,23.57,-55.49,-58.24,-33.55,-14.51,-69.56,-34.54,-88.16,-98.6,-54.17,-105.4,-143.5,-132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17209,-120,-100.2,-41.66,-4.373,-80.6,-67.47,-64.35,-30.15,-82.37,-65.87,-113.6,-119.1,-86.84,-111.1,-153,-130.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17210,-143.6,-133.7,-76.57,-44.2,-103.5,-98.67,-77.75,-44.16,-92.91,-77.7,-130.3,-137.3,-107.1,-113.1,-154.1,-122.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17211,-152.5,-130.9,-94.75,-51.98,-97.13,-120.1,-67.88,-36.44,-98.1,-43.37,-128.3,-134.4,-103.4,-105,-147.6,-105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17212,-143,-117.7,-103.1,-47.19,-99.48,-116.4,-65.42,-29.45,-108.7,-40.79,-122.2,-121.8,-109.5,-108.7,-142.1,-105.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17213,-140.2,-123.3,-121.2,-69.59,-115.8,-115.1,-69.62,-36.65,-110.1,-69.02,-113.1,-114.1,-122.9,-121.1,-131.3,-113.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17214,-134.3,-125.1,-113.9,-77.12,-97.06,-106.2,-55.41,-22.58,-83.22,-61.39,-87.07,-94.43,-103,-108.6,-105.8,-88.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17215,-119.3,-114.6,-98.41,-61.08,-76.57,-93.85,-50.72,-10.49,-65.41,-45.89,-64.33,-72.9,-68.5,-82.61,-81.76,-51.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17216,-111.5,-106.2,-97.7,-53.91,-80.71,-89.35,-53.36,-27.76,-66.42,-46.37,-56.36,-65.67,-50.78,-72.42,-68.08,-40.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17217,-95.79,-93.01,-75.29,-44.43,-62.04,-73.26,-36.76,-36.38,-54.92,-40.35,-49.73,-60.78,-41.61,-69.3,-59.85,-39.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17218,-79.51,-85.26,-57.51,-37.52,-36.76,-64.87,-35.5,-33.34,-45.28,-36.59,-47.48,-59.98,-40.09,-67.62,-60.41,-37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17219,-84.88,-89.37,-69.48,-31.25,-43.13,-77.54,-41.47,-33.29,-53.59,-38,-51.11,-62.1,-40.34,-74.35,-68.27,-44.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17220,-86.76,-79.01,-61.59,-2.963,-53.58,-73.29,-18.4,-22.56,-57.4,-38.74,-53.09,-55.37,-36.61,-81.96,-73.95,-51.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17221,-75.64,-65.32,-46.55,18.85,-50.92,-53.7,-7.727,-11.84,-52.6,-39.13,-54.01,-51.4,-45.61,-85.69,-72.78,-50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17222,-72.3,-72.46,-57.55,26.31,-51.67,-51.15,-15.17,-6.013,-58.01,-35.02,-55.36,-54.86,-57.44,-84.47,-71.48,-50.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17223,-75.14,-77.65,-53.52,46.48,-57.86,-57.98,-3.323,1.312,-69.16,-42.65,-55.9,-52.78,-57.02,-78.15,-75.61,-53.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17224,-73.91,-77.43,-29.58,56.87,-52.11,-55.1,-4.275,-9.405,-65.11,-54.98,-47.88,-45.33,-62.39,-81.08,-70.98,-55.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17225,-67.49,-92.34,-26.31,49.28,-35.32,-48.83,-23.17,-24.94,-50.93,-41.39,-29.03,-34.54,-57.49,-82.34,-48.29,-42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17226,-57.44,-90.1,-29.98,58.53,-27.54,-43.82,-9.219,-12.03,-39.53,-20.3,-10.96,-18.58,-15.36,-52.73,-21.78,-5.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17227,-45.07,-50.93,-21.88,73.3,-29.76,-32.31,13.04,1.932,-30.78,-9.89,-0.7028,-9.701,20.48,-18.84,-6.458,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17228,-44.11,-30.27,-40.72,49.64,-53.55,-38.21,-5.296,-18.09,-41.69,2.04,-5.182,-19.08,26.07,-1.719,-2.995,37.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17229,-71.22,-38.24,-94.91,-2.989,-109.6,-85.25,-32.24,-38.47,-72.58,14.81,-23.96,-31.69,47.21,35.43,1.558,66.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17230,-103.5,-30.3,-126.7,-34.9,-148.6,-126.9,-34.57,-25.18,-89.8,25.62,-38.81,-37.19,72.15,68.1,4.051,87.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17231,-113.7,-34.55,-121.9,-37.74,-141,-126.7,-36.86,-14.98,-97.28,16.12,-50.81,-56.01,44.38,36.47,-21.49,55.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17232,-118.2,-78.88,-115.9,-36.1,-120.3,-121.3,-53.55,-29.95,-111.7,-23.69,-71.26,-87.67,-12.31,-21.04,-64.52,0.9789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17233,-127.3,-118.7,-107.7,-28.73,-102.6,-121.8,-69.68,-34.84,-108.2,-51.48,-84.77,-103.4,-51.72,-55.65,-89.07,-38.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17234,-129.8,-145.3,-91.73,-13.29,-90.64,-104.5,-83.75,-35.6,-86.31,-66.1,-81.26,-103.6,-85.19,-85.91,-98.06,-73.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17235,-127,-175.9,-86.95,-10.95,-91.43,-93.34,-103.7,-56.55,-79.76,-99.94,-70.72,-96.7,-118.5,-110,-99.23,-93.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17236,-116.8,-189.1,-85.55,-27.95,-81.32,-102.9,-122.1,-69.04,-74.06,-107.8,-49.75,-70.31,-125.6,-106.4,-73.77,-76.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17237,-89.12,-178.8,-72.21,-47.31,-48.77,-91.96,-125.5,-66.71,-41.42,-70.36,-16.55,-34.51,-100.6,-88.09,-31.89,-44.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17238,-59.81,-158.6,-66.15,-61.75,-30.22,-63.61,-115.7,-74.02,-19.42,-52.38,3.441,-15.15,-67.94,-73.5,-12.51,-28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17239,-49.79,-131.9,-77.86,-69.61,-36.95,-54.18,-102.9,-77.46,-27.08,-56.88,1.399,-6.091,-43.35,-64.95,-14.98,-22.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17240,-41.71,-104.7,-79.93,-59.46,-34.49,-43.37,-86.41,-65.6,-19.64,-46.49,1.62,7.81,-27.54,-65.14,-12.2,-12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17241,-26.61,-90.24,-62,-47.7,-19.05,-24.99,-71.99,-60.52,-3.827,-42.31,8.155,15.03,-23.51,-71.09,-5.804,-1.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17242,-28.04,-94.71,-47.79,-56.92,-10.11,-27.8,-70.36,-66.82,-12.39,-47.77,9.765,10.2,-22.42,-68.85,-0.7792,8.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17243,-35.69,-98.91,-43.99,-56.62,-5.428,-34.81,-68.96,-61.34,-18.14,-38.17,10.91,11.84,-12.1,-59.74,9.844,23.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17244,-27.34,-91.23,-43.27,-37.61,-6.593,-31.39,-60.31,-44.66,-11.48,-30.2,14.58,23.9,1.797,-54.03,18.58,37.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
